period,RBRTE,RWTC,T10Y2Y,VIXCLS,DTWEXBGS,WCESTUS1,RNGWHHD,days_since_opec,RBRTE_log_return,RWTC_log_return,RNGWHHD_log_return,WCESTUS1_w_change,RBRTE1_w_lag,RBRTE4_w_lag,RBRTE12_w_lag,RWTC1_w_lag,RWTC4_w_lag,RWTC12_w_lag,RBRTE_4_rol_vol,RBRTE_12_rol_vol,RWTC_4_rol_vol,RWTC_12_rol_vol,RNGWHHD_4_rol_vol,RNGWHHD_12_rol_vol,RBRTE_RWTC_diff,RBRTE_log_return_rol_z_score,RWTC_log_return_rol_z_score,RNGWHHD_log_return_rol_z_score
2024-12-27,73.13,70.51,0.31,15.95,128.45,415601,2.94,17.0,-0.008984541787415583,0.0017033361109090501,-0.020202707317519466,-1178.0,73.79,74.16,75.88,70.39,68.94,71.83,0.4127953488123468,1.758448868817614,0.7372923436504162,1.9861375642792929,0.05852349955447437,0.5848750190243804,2.6199999999999903,-0.18209852200272056,0.14559350368149507,-0.11816649439030197
2025-01-03,75.42,73.15,0.32,16.13,129.4535,414642,3.46,24.0,0.03083381254735121,0.03675758373518415,0.16285900771904263,-959.0,73.13,73.97,79.34,70.51,68.89,75.69,0.9633405420727542,0.9502009356895872,1.4486200329987764,1.4422730376563175,0.23796008068601995,0.6581355667660004,2.269999999999996,1.1017567467607927,1.2345736991302905,0.997335953019809
2025-01-10,78.14,75.14,0.37,19.54,129.8664,412680,3.93,31.0,0.03542959779671348,0.026840912679689355,0.127370836811537,-1962.0,75.42,74.03,74.58,73.15,69.97,70.81,2.231546548920903,1.4968563016810637,2.2832925787128584,2.01554921457217,0.4611127844682778,0.763782453558351,3.0,1.2095218583847147,0.8971586390289914,0.7606974970615492
2025-01-17,82.79,79.28,0.34,15.97,129.4859,411663,5.47,38.0,0.057805191523790135,0.05363284987590964,0.33063919055271984,-1017.0,78.14,73.79,74.69,75.14,70.39,71.59,4.153287854218667,2.8414443616952165,3.696800418380508,3.2128204356163415,1.0910239838488416,1.074603168475202,3.510000000000005,1.8404730049649658,1.6641890676805036,1.9415204235644323
2025-01-24,79.92,75.73,0.36,14.85,127.4611,415126,4.02,45.0,-0.035281146810416504,-0.045811506896001164,-0.3079967138029601,3463.0,82.79,73.13,72.61,79.28,70.51,68.69,3.095603064563221,3.0323631898496166,2.5541404294474863,3.3375562644217145,0.868753896873785,1.0530029209433005,4.189999999999998,-1.0971058936949392,-1.39880662949499,-1.8868838304529538
2025-01-31,77.37,73.31,0.36,16.43,128.4828,423790,3.31,52.0,-0.03242702577893496,-0.03247735789023609,-0.19433371324195806,8664.0,79.92,75.42,75.63,75.73,73.15,71.89,2.406581254255313,3.068747029870131,2.4989397751856424,3.3635947581372676,0.9145262890335021,0.9191609316010918,4.060000000000002,-0.9945882705100801,-0.9710933318864706,-1.169225604121073
2025-02-07,75.4,72.05,0.2,16.54,128.4292,427860,3.28,59.0,-0.025791833547452687,-0.01733670278996422,-0.009104766992919204,4070.0,77.37,78.14,72.89,73.31,75.14,68.38,3.2020722456975506,2.929483355009229,3.1820158704828825,3.1672972657607885,1.025377979088717,0.7909066527304599,3.3500000000000085,-0.7704640446063468,-0.49761718776716823,-0.07439287333881048
2025-02-14,76.01,72.17,0.21,14.77,127.1491,432493,4.03,66.0,0.008057635564038747,0.0016641246386508832,0.2059229535625393,4633.0,75.4,82.79,74.84,72.05,79.28,70.11,2.0067303422898957,2.9038191935956172,1.7071906747651422,3.0934137022603556,0.4216633728462491,0.733464175655268,3.8400000000000034,0.284127152555013,0.07289528321104062,1.1705112911241564
2025-02-21,76.09,72.1,0.23,18.21,127.1408,430161,5.9,73.0,0.0010519396104822591,-0.0009704027932786276,0.3811859749530822,-2332.0,76.01,79.92,74.16,72.17,75.73,68.94,0.8278234513875066,2.834539671890046,0.6036762377343652,2.8945574581940243,1.2298780427343428,0.9870352761495397,3.990000000000009,0.033355431729008435,-0.04054660522426941,2.0819482042254323
2025-02-28,74.25,69.93,0.25,19.63,128.2805,433775,3.89,80.0,-0.024479072505622482,-0.03055930257512774,-0.41654319328131895,3614.0,76.09,77.37,73.97,72.1,73.31,68.89,0.8495243767351786,2.814352285674657,1.0894455776549061,2.782730700501562,1.131208792988008,0.9480841926556928,4.319999999999993,-0.7806439358574334,-0.9604637275249636,-2.299597462497873
